Case,CL,CD,Cp_1,Cp_2,Cp_3,Cp_4,Cp_5,Cp_6,Cp_7,Cp_8,Cp_9
AOA_-20_GUST_20,0.9138502447962785,0.40677137541349356,-2.5661370201459586,-1.4402622064602006,-0.7583422578486823,-0.38397012974954936,0.48183543524491024,1.5200375457989574,1.0972769487836926,0.5842144884802724,0.11953759837185363
AOA_-20_GUST_20,0.9217349421433613,0.4248609451188366,-2.8343464250256307,-1.749032452580909,-0.9140089473946886,-0.5472513938954144,0.32808547767465857,1.38416069023057,0.92298433948245,0.36280436625576845,-0.1430014858127056
AOA_-20_GUST_20,0.9925040105078047,0.45044580550943275,-2.9075523610393788,-1.9314391423488602,-0.9662312889873318,-0.6107378920005222,0.3009928993165015,1.3961056357790869,0.9256827113697643,0.360148120396482,-0.14239720801605316
AOA_-20_GUST_20,1.0495029625589796,0.47130772034363005,-2.9776628964694267,-2.085022759804208,-1.01699353369142,-0.6636935234023807,0.27657652798951227,1.404241452166975,0.9249980922429084,0.3526951511485964,-0.14963591676273358
AOA_-20_GUST_20,1.1224450692854036,0.4959311238443805,-3.0478540357762065,-2.233890749353832,-1.0880276337558323,-0.7332910067059137,0.24587260241945885,1.4172101574399922,0.9301456476603212,0.35244965459500965,-0.14425590835336027
AOA_-20_GUST_20,1.19854212234903,0.5232266971130374,-3.199225102985019,-2.42738101696916,-1.2192405801506188,-0.8565810141244592,0.16487892560170855,1.38253824171351,0.8872766271496857,0.29908862097130345,-0.2004251931516979
AOA_-20_GUST_20,1.2882487648309264,0.5542901379449158,-3.2726327618906454,-2.508177675775001,-1.2653042562879542,-0.8951959778218772,0.16677384868617945,1.4432264671159645,0.9433723833095508,0.3459385651157336,-0.15282129412559237
AOA_-20_GUST_20,1.3910282157847236,0.5855484337017919,-3.3556066221545233,-2.5763531040825334,-1.3388173078051993,-0.9613278957271957,0.14415931144031882,1.487537625775431,0.9923151175194007,0.3980232483326141,-0.08672608776840256
AOA_-20_GUST_20,1.4943743306778785,0.62174838539016,-3.5077302956502727,-2.6573572123610183,-1.436901330931739,-1.0426217175868762,0.10811353966322054,1.523634141443646,1.0248651279477856,0.42136720748455464,-0.06558501472147993
AOA_-20_GUST_20,1.609459627580099,0.6634177219161442,-3.69539822069489,-2.7441091657788568,-1.5511892818559512,-1.135468738365796,0.06466338629527493,1.559380443158541,1.0572122031919082,0.44347246975065036,-0.04949711522350352
AOA_-20_GUST_20,1.751596339334001,0.703423744889894,-3.6855060816500056,-2.6495069218903353,-1.5154184332359604,-1.0910788882621736,0.1618769890022666,1.7521481945593609,1.270129092685337,0.678135789478896,0.21230429272904217
AOA_-20_GUST_20,1.8429148850812913,0.749948665495193,-4.1383528344065885,-2.9360384021948813,-1.7955421243478704,-1.3413005054005482,-0.035030780483346735,1.6289341991264221,1.1133773496632733,0.47508343853932417,-0.03551651021679283
AOA_-20_GUST_20,1.9394968872795018,0.7868735294921133,-4.271413461303849,-2.9600083589122823,-1.8506128897459972,-1.3924305578886853,-0.026931462590645883,1.7109283415608971,1.1766595487942029,0.521450534965448,0.008469259400901024
AOA_-20_GUST_20,2.045897051728381,0.8303667539383307,-4.4963944666216085,-3.0772815614410343,-1.9655228460753378,-1.4896608096632757,-0.05765079697153647,1.7321104110762424,1.1793695740946328,0.507183476445354,-0.012490045452631087
AOA_-20_GUST_20,2.0641921813085387,0.8498862302024351,-4.009916194802151,-2.8459880419344334,-2.0315972181426263,-1.5729457918767402,-0.0802864020857849,1.7433556601463411,1.1623398432023608,0.46527042197114593,-0.07037190050493614
AOA_-20_GUST_20,1.975972260400037,0.8369683478259168,-2.237262252286384,-1.9899328056231733,-2.035093450667192,-1.6210488354071264,-0.05942231018532089,1.776722601625905,1.1691319019844635,0.45866875648477873,-0.08751832291122466
AOA_-20_GUST_20,1.6524122950895783,0.7394850754972465,2.4877520995576137,0.4091904807600574,-1.6946624827993713,-1.413840699103704,0.19399944157970117,2.029174871825464,1.4191692859435197,0.7308964040906962,0.21819721770157138
AOA_-20_GUST_20,0.8939312086792018,0.5389066487594828,10.694559124628487,4.299915966235902,-1.6789950030630874,-1.602287643499547,0.038406153699349965,1.8150953632410873,1.134124937670674,0.387912319134912,-0.18400495813744824
AOA_-20_GUST_20,-0.4903937231067941,0.1286269351734614,26.921560046461735,12.231777700570069,-1.0854326383359365,-1.4373324152041156,0.17819666260080125,1.9035478059821955,1.1940546631146287,0.4569738863611058,-0.10722839013545804
AOA_-20_GUST_20,-1.7038830441800312,-0.21489115845871884,39.85984995125796,18.5517794570857,-0.7191275245444522,-1.4101898528514065,0.16321571678021374,1.8139194918805093,1.0347540267063802,0.25531552493765003,-0.3768612058152321
AOA_-20_GUST_20,-3.1057526791700956,-0.6185266510178521,54.95370570010676,25.95339159691842,-0.32428181142762424,-1.4061265346254155,0.09705718588110304,1.6738702508256043,0.8395096078073307,0.02501389683723445,-0.6674532437046208
AOA_-20_GUST_20,-3.7336666924451047,-0.8180509559767928,62.61088586961417,29.92283077181881,0.29137476255502454,-1.0269675506018858,0.5012510608970694,2.0394143031970966,1.2080809048271046,0.45252949852151825,-0.19742124918999066
AOA_-20_GUST_20,-4.557205442897041,-1.0522909565600742,70.79643975411585,33.99118884312576,0.5603125382794364,-1.0389269801351857,0.5186251707876136,1.9621935097051788,1.066010341003313,0.277570163868738,-0.4150479451163486
AOA_-20_GUST_20,-5.351424228321425,-1.285361868381131,78.8900362435791,38.03609878290939,0.9361565283237452,-0.9136380783229432,0.6639238986628381,2.0048584071595617,1.057418291457285,0.2690429339677367,-0.43632006007390506
AOA_-20_GUST_20,-6.268542812434327,-1.5433714139334966,88.04192725007425,42.52887785472462,1.2698838973319357,-0.8473818146824295,0.7539743669811811,1.9577750387980368,0.9309422729347077,0.11398990313082934,-0.6413105805762039
